time,not_read,not_write,address,data,clk
21406032,1,1,0,255,0
21407908,1,1,0,255,0
21409772,1,1,0,239,0
21411644,1,1,0,0,0
21413344,1,1,0,0,0
21415048,1,1,0,0,0
21416744,1,1,0,0,0
21418444,1,1,0,0,0
21420148,1,1,0,9,0
21421844,1,1,0,255,0
21423712,1,1,0,255,0
21425584,1,1,0,255,0
21427452,1,1,0,255,0
21429328,1,1,0,255,0
21431192,1,1,0,8,0
21432892,1,1,0,0,0
21434600,1,1,0,0,0
21436292,1,1,0,0,0
21437992,1,1,0,0,0
21439700,1,1,0,8,0
21441392,1,1,0,239,0
21443264,1,1,0,255,0
21445132,1,1,0,255,0
21447004,1,1,0,255,0
21448880,1,1,0,255,0
21450744,1,1,0,8,0
21452444,1,1,0,0,0
21454144,1,1,0,0,0
21455844,1,1,0,0,0
21457544,1,1,0,0,0
21459244,1,1,0,0,0
21460944,1,1,0,239,0
21462812,1,1,0,255,0
21464684,1,1,0,255,0
21466552,1,1,0,255,0
21468424,1,1,0,255,0
21470300,1,1,0,8,0
21471992,1,1,0,0,0
21473692,1,1,0,0,0
21475400,1,1,0,0,0
21477092,1,1,0,0,0
21478792,1,1,0,0,0
21480500,1,1,0,47,0
21482280,1,1,0,255,0
21484148,1,1,0,255,0
21486016,1,1,0,255,0
21487888,1,1,0,255,0
21489764,1,1,0,40,0
21491544,1,1,0,0,0
21493244,1,1,0,0,0
21494948,1,1,0,0,0
21496644,1,1,0,0,0
21498344,1,1,0,0,0
21500048,1,1,0,41,0
21501828,1,1,0,255,0
21503696,1,1,0,255,0
21505568,1,1,0,255,0
21507440,1,1,0,255,0
21509316,1,1,0,45,0
21511092,1,1,0,0,0
21512792,1,1,0,0,0
21514492,1,1,0,0,0
21516192,1,1,0,0,0
21517892,1,1,0,0,0
21519592,1,1,0,9,0
21521292,1,1,0,239,0
21523164,1,1,0,255,0
21525032,1,1,0,255,0
21526904,1,1,0,255,0
21528780,1,1,0,239,0
21530648,1,1,0,0,0
21532344,1,1,0,0,0
21534044,1,1,0,0,0
21535748,1,1,0,0,0
21537444,1,1,0,0,0
21539144,1,1,0,8,0
21540844,1,1,0,239,0
21542712,1,1,0,255,0
21544584,1,1,0,255,0
21546452,1,1,0,255,0
21548324,1,1,0,255,0
21550200,1,1,0,8,0
21551892,1,1,0,0,0
21553592,1,1,0,0,0
21555300,1,1,0,0,0
21556992,1,1,0,0,0
21558692,1,1,0,8,0
21560400,1,1,0,239,0
21562264,1,1,0,255,0
21564132,1,1,0,255,0
21566004,1,1,0,255,0
21567872,1,1,0,255,0
21569748,1,1,0,8,0
21571444,1,1,0,0,0
21573144,1,1,0,0,0
21574848,1,1,0,0,0
21576544,1,1,0,0,0
21578244,1,1,0,0,0
21579948,1,1,0,47,0
21581728,1,1,0,255,0
21583600,1,1,0,255,0
21585468,1,1,0,255,0
21587336,1,1,0,255,0
21589216,1,1,0,8,0
21590908,1,1,0,0,0
21592608,1,1,0,0,0
21594316,1,1,0,0,0
21596008,1,1,0,0,0
21597708,1,1,0,0,0
21599416,1,1,0,41,0
21601192,1,1,0,255,0
21603064,1,1,0,255,0
21604932,1,1,0,255,0
21606804,1,1,0,255,0
21608680,1,1,0,45,0
21610460,1,1,0,0,0
21612160,1,1,0,0,0
21613860,1,1,0,0,0
21615560,1,1,0,0,0
21617260,1,1,0,0,0
21618960,1,1,0,9,0
21620656,1,1,0,239,0
21622528,1,1,0,255,0
21624400,1,1,0,255,0
21626268,1,1,0,255,0
21628136,1,1,0,239,0
21630012,1,1,0,8,0
21631708,1,1,0,0,0
21633408,1,1,0,0,0
21635116,1,1,0,0,0
21636808,1,1,0,0,0
21638508,1,1,0,8,0
21640216,1,1,0,239,0
21642076,1,1,0,255,0
21643948,1,1,0,255,0
21645816,1,1,0,255,0
21647688,1,1,0,255,0
21649564,1,1,0,8,0
21651260,1,1,0,0,0
21652956,1,1,0,0,0
21654664,1,1,0,0,0
21656356,1,1,0,0,0
21658056,1,1,0,8,0
21659764,1,1,0,239,0
21661628,1,1,0,255,0
21663500,1,1,0,255,0
21665368,1,1,0,255,0
21667240,1,1,0,255,0
21669108,1,1,0,8,0
21670808,1,1,0,0,0
21672508,1,1,0,0,0
21674216,1,1,0,0,0
21675908,1,1,0,0,0
21677608,1,1,0,8,0
21679316,1,1,0,47,0
21681092,1,1,0,255,0
21682964,1,1,0,255,0
21684832,1,1,0,255,0
21686704,1,1,0,255,0
21688572,1,1,0,8,0
21690272,1,1,0,0,0
21691972,1,1,0,0,0
21693672,1,1,0,0,0
21695372,1,1,0,0,0
21697072,1,1,0,0,0
21698780,1,1,0,45,0
21700556,1,1,0,255,0
21702428,1,1,0,255,0
21704296,1,1,0,255,0
21706168,1,1,0,255,0
21708036,1,1,0,47,0
21709828,1,1,0,8,0
21711524,1,1,0,0,0
21713224,1,1,0,0,0
21714924,1,1,0,0,0
21716624,1,1,0,0,0
21718324,1,1,0,9,0
21720024,1,1,0,239,0
21721892,1,1,0,255,0
21723764,1,1,0,255,0
21725632,1,1,0,255,0
21727504,1,1,0,239,0
21729380,1,1,0,8,0
21731072,1,1,0,0,0
21732772,1,1,0,0,0
21734480,1,1,0,0,0
21736172,1,1,0,0,0
21737872,1,1,0,8,0
21739580,1,1,0,239,0
21741444,1,1,0,255,0
21743312,1,1,0,255,0
21745184,1,1,0,255,0
21747052,1,1,0,255,0
21748928,1,1,0,8,0
21750624,1,1,0,0,0
21752324,1,1,0,0,0
21754028,1,1,0,0,0
21755724,1,1,0,0,0
21757424,1,1,0,8,0
21759128,1,1,0,239,0
21760992,1,1,0,255,0
21762864,1,1,0,255,0
21764732,1,1,0,255,0
21766604,1,1,0,255,0
21768472,1,1,0,8,0
21770172,1,1,0,0,0
21771872,1,1,0,0,0
21773572,1,1,0,0,0
21775272,1,1,0,0,0
21776972,1,1,0,8,0
21778672,1,1,0,47,0
21780456,1,1,0,255,0
21782328,1,1,0,255,0
21784196,1,1,0,255,0
21786068,1,1,0,255,0
21787936,1,1,0,8,0
21789640,1,1,0,0,0
21791336,1,1,0,0,0
21793036,1,1,0,0,0
21794736,1,1,0,0,0
21796436,1,1,0,0,0
21798136,1,1,0,45,0
21799924,1,1,0,255,0
21801792,1,1,0,255,0
21803664,1,1,0,255,0
21805532,1,1,0,255,0
21807404,1,1,0,45,0
21809196,1,1,0,0,0
21810888,1,1,0,0,0
21812588,1,1,0,0,0
21814296,1,1,0,0,0
21815988,1,1,0,0,0
21817688,1,1,0,9,0
21819388,1,1,0,239,0
21821256,1,1,0,255,0
21823128,1,1,0,255,0
21825000,1,1,0,255,0
21826868,1,1,0,239,0
21828744,1,1,0,8,0
21830436,1,1,0,0,0
21832136,1,1,0,0,0
21833844,1,1,0,0,0
21835540,1,1,0,0,0
21837240,1,1,0,8,0
21838944,1,1,0,239,0
21840808,1,1,0,255,0
21842680,1,1,0,255,0
21844548,1,1,0,255,0
21846416,1,1,0,255,0
21848296,1,1,0,8,0
21849988,1,1,0,0,0
21851688,1,1,0,0,0
21853396,1,1,0,0,0
21855088,1,1,0,0,0
21856788,1,1,0,8,0
21858492,1,1,0,239,0
21860364,1,1,0,255,0
21862228,1,1,0,255,0
21864100,1,1,0,255,0
21865968,1,1,0,255,0
21867836,1,1,0,8,0
21869536,1,1,0,0,0
21871236,1,1,0,0,0
21872936,1,1,0,0,0
21874636,1,1,0,0,0
21876340,1,1,0,0,0
21878036,1,1,0,47,0
21879828,1,1,0,255,0
21881692,1,1,0,255,0
21883564,1,1,0,255,0
21885432,1,1,0,255,0
21887304,1,1,0,8,0
21889004,1,1,0,0,0
21890704,1,1,0,0,0
21892404,1,1,0,0,0
21894104,1,1,0,0,0
21895804,1,1,0,0,0
21897504,1,1,0,45,0
21899296,1,1,0,255,0
21901156,1,1,0,255,0
21903028,1,1,0,255,0
21904900,1,1,0,255,0
21906768,1,1,0,45,0
21908560,1,1,0,0,0
21910252,1,1,0,0,0
21911952,1,1,0,0,0
21913660,1,1,0,0,0
21915352,1,1,0,0,0
21917052,1,1,0,9,0
21918760,1,1,0,239,0
21920624,1,1,0,255,0
21922492,1,1,0,255,0
21924364,1,1,0,255,0
21926232,1,1,0,239,0
21928108,1,1,0,8,0
21929804,1,1,0,0,0
21931504,1,1,0,0,0
21933208,1,1,0,0,0
21934904,1,1,0,0,0
21936604,1,1,0,8,0
21938308,1,1,0,239,0
21940172,1,1,0,255,0
21942044,1,1,0,255,0
21943912,1,1,0,255,0
21945784,1,1,0,255,0
21947652,1,1,0,8,0
21949352,1,1,0,0,0
21951052,1,1,0,0,0
21952752,1,1,0,0,0
21954452,1,1,0,0,0
21956152,1,1,0,8,0
21957860,1,1,0,239,0
21959728,1,1,0,255,0
21961592,1,1,0,255,0
21963464,1,1,0,255,0
21965332,1,1,0,255,0
21967204,1,1,0,8,0
21968908,1,1,0,0,0
21970604,1,1,0,0,0
21972304,1,1,0,0,0
21974004,1,1,0,0,0
21975704,1,1,0,0,0
21977404,1,1,0,175,0
21979280,1,1,0,255,0
21981144,1,1,0,255,0
21983012,1,1,0,255,0
21984884,1,1,0,255,0
21986752,1,1,0,8,0
21988460,1,1,0,0,0
21990152,1,1,0,0,0
21991852,1,1,0,0,0
21993560,1,1,0,0,0
21995252,1,1,0,0,0
21996952,1,1,0,45,0
21998744,1,1,0,255,0
22000608,1,1,0,255,0
22002480,1,1,0,255,0
22004348,1,1,0,255,0
22006220,1,1,0,41,0
22008008,1,1,0,0,0
22009704,1,1,0,0,0
22011404,1,1,0,0,0
22013108,1,1,0,0,0
22014804,1,1,0,0,0
22016504,1,1,0,9,0
22018208,1,1,0,239,0
22020072,1,1,0,255,0
22021944,1,1,0,255,0
22023812,1,1,0,255,0
22025684,1,1,0,239,0
22027552,1,1,0,0,0
22029252,1,1,0,0,0
22030952,1,1,0,0,0
22032652,1,1,0,0,0
22034352,1,1,0,0,0
22036052,1,1,0,8,0
22037752,1,1,0,239,0
22039628,1,1,0,255,0
22041492,1,1,0,255,0
22043364,1,1,0,255,0
22045232,1,1,0,239,0
22047104,1,1,0,8,0
22048808,1,1,0,0,0
22050504,1,1,0,0,0
22052204,1,1,0,0,0
22053908,1,1,0,0,0
22055604,1,1,0,8,0
22057304,1,1,0,239,0
22059180,1,1,0,255,0
22061044,1,1,0,255,0
22062912,1,1,0,255,0
22064784,1,1,0,255,0
22066652,1,1,0,8,0
22068360,1,1,0,0,0
22070052,1,1,0,0,0
22071752,1,1,0,0,0
22073460,1,1,0,0,0
22075152,1,1,0,0,0
22076852,1,1,0,47,0
22078644,1,1,0,255,0
22080508,1,1,0,255,0
22082380,1,1,0,255,0
22084248,1,1,0,255,0
22086116,1,1,0,8,0
22087824,1,1,0,0,0
22089516,1,1,0,0,0
22091220,1,1,0,0,0
22092924,1,1,0,0,0
22094616,1,1,0,0,0
22096316,1,1,0,45,0
22098108,1,1,0,255,0
22099980,1,1,0,255,0
22101844,1,1,0,255,0
22103712,1,1,0,255,0
22105584,1,1,0,45,0
22107368,1,1,0,0,0
22109068,1,1,0,0,0
22110768,1,1,0,0,0
22112476,1,1,0,0,0
22114168,1,1,0,0,0
22115868,1,1,0,9,0
22117576,1,1,0,239,0
22119444,1,1,0,255,0
22121308,1,1,0,255,0
22123180,1,1,0,255,0
22125048,1,1,0,239,0
22126916,1,1,0,0,0
22128616,1,1,0,0,0
22130320,1,1,0,0,0
22132020,1,1,0,0,0
22133720,1,1,0,0,0
22135416,1,1,0,9,0
22137116,1,1,0,239,0
22138996,1,1,0,255,0
22140860,1,1,0,255,0
22142728,1,1,0,255,0
22144600,1,1,0,239,0
22146468,1,1,0,8,0
22148176,1,1,0,0,0
22149868,1,1,0,0,0
22151568,1,1,0,0,0
22153276,1,1,0,0,0
22154968,1,1,0,8,0
22156668,1,1,0,239,0
22158544,1,1,0,255,0
22160416,1,1,0,255,0
22162280,1,1,0,255,0
22164148,1,1,0,255,0
22166016,1,1,0,8,0
22167724,1,1,0,0,0
22169416,1,1,0,0,0
22171120,1,1,0,0,0
22172824,1,1,0,0,0
22174516,1,1,0,0,0
22176216,1,1,0,239,0
22178088,1,1,0,255,0
22179964,1,1,0,255,0
22181828,1,1,0,255,0
22183700,1,1,0,255,0
22185568,1,1,0,8,0
22187268,1,1,0,0,0
22188968,1,1,0,0,0
22190668,1,1,0,0,0
22192368,1,1,0,0,0
22194068,1,1,0,0,0
22195768,1,1,0,47,0
22197552,1,1,0,255,0
22199428,1,1,0,255,0
22201292,1,1,0,255,0
22203164,1,1,0,255,0
22205032,1,1,0,45,0
22206816,1,1,0,0,0
22208524,1,1,0,0,0
22210216,1,1,0,0,0
22211916,1,1,0,0,0
22213620,1,1,0,0,0
22215320,1,1,0,45,0
22217104,1,1,0,255,0
22218980,1,1,0,255,0
22220848,1,1,0,255,0
22222712,1,1,0,255,0
22224584,1,1,0,175,0
22226452,1,1,0,0,0
22228160,1,1,0,0,0
22229852,1,1,0,0,0
22231552,1,1,0,0,0
22233260,1,1,0,0,0
22234952,1,1,0,9,0
22236652,1,1,0,239,0
22238524,1,1,0,255,0
22240400,1,1,0,255,0
22242264,1,1,0,255,0
22244132,1,1,0,239,0
22246004,1,1,0,0,0
22247704,1,1,0,0,0
22249404,1,1,0,0,0
22251104,1,1,0,0,0
22252804,1,1,0,0,0
22254504,1,1,0,8,0
22256204,1,1,0,239,0
22258072,1,1,0,255,0
22259944,1,1,0,255,0
22261820,1,1,0,255,0
22263684,1,1,0,255,0
22265552,1,1,0,8,0
22267252,1,1,0,0,0
22268960,1,1,0,0,0
22270652,1,1,0,0,0
22272352,1,1,0,0,0
22274060,1,1,0,8,0
22275752,1,1,0,239,0
22277624,1,1,0,255,0
22279492,1,1,0,255,0
22281368,1,1,0,255,0
22283232,1,1,0,255,0
22285104,1,1,0,8,0
22286804,1,1,0,0,0
22288508,1,1,0,0,0
22290204,1,1,0,0,0
22291904,1,1,0,0,0
22293608,1,1,0,0,0
22295304,1,1,0,175,0
22297172,1,1,0,255,0
22299044,1,1,0,255,0
22300912,1,1,0,255,0
22302788,1,1,0,255,0
22304652,1,1,0,8,0
22306352,1,1,0,0,0
22308060,1,1,0,0,0
22309752,1,1,0,0,0
22311452,1,1,0,0,0
22313160,1,1,0,0,0
22314852,1,1,0,47,0
22316640,1,1,0,255,0
22318508,1,1,0,255,0
22320380,1,1,0,255,0
22322256,1,1,0,255,0
22324120,1,1,0,45,0
22325904,1,1,0,0,0
22327604,1,1,0,0,0
22329304,1,1,0,0,0
22331004,1,1,0,0,0
22332704,1,1,0,0,0
22334404,1,1,0,45,0
22336188,1,1,0,255,0
22338056,1,1,0,255,0
22339928,1,1,0,255,0
22341804,1,1,0,255,0
22343668,1,1,0,239,0
22345536,1,1,0,0,0
22347236,1,1,0,0,0
22348944,1,1,0,0,0
22350636,1,1,0,0,0
22352336,1,1,0,0,0
22354044,1,1,0,9,0
22355740,1,1,0,255,0
22357608,1,1,0,255,0
22359480,1,1,0,255,0
22361348,1,1,0,255,0
22363224,1,1,0,255,0
22365088,1,1,0,8,0
22366788,1,1,0,0,0
22368488,1,1,0,0,0
22370188,1,1,0,0,0
22371888,1,1,0,0,0
22373592,1,1,0,9,0
22375288,1,1,0,239,0
22377156,1,1,0,255,0
22379028,1,1,0,255,0
22380896,1,1,0,255,0
22382776,1,1,0,255,0
22384640,1,1,0,8,0
22386336,1,1,0,0,0
22388040,1,1,0,0,0
22389736,1,1,0,0,0
22391440,1,1,0,0,0
22393140,1,1,0,8,0
22394836,1,1,0,239,0
22396708,1,1,0,255,0
22398580,1,1,0,255,0
22400448,1,1,0,255,0
22402316,1,1,0,255,0
22404196,1,1,0,8,0
22405888,1,1,0,0,0
22407588,1,1,0,0,0
22409296,1,1,0,0,0
22410988,1,1,0,0,0
22412688,1,1,0,0,0
22414396,1,1,0,239,0
22416256,1,1,0,255,0
22418128,1,1,0,255,0
22419996,1,1,0,255,0
22421868,1,1,0,255,0
22423744,1,1,0,45,0
22425524,1,1,0,0,0
22427224,1,1,0,0,0
22428924,1,1,0,0,0
22430624,1,1,0,0,0
22432324,1,1,0,0,0
22434024,1,1,0,47,0
22435808,1,1,0,255,0
22437676,1,1,0,255,0
22439548,1,1,0,255,0
22441420,1,1,0,255,0
22443288,1,1,0,47,0
22445080,1,1,0,0,0
22446772,1,1,0,0,0
22448472,1,1,0,0,0
22450172,1,1,0,0,0
22451872,1,1,0,0,0
22453572,1,1,0,45,0
22455364,1,1,0,255,0
22457228,1,1,0,255,0
22459100,1,1,0,255,0
22460968,1,1,0,255,0
22462836,1,1,0,239,0
22464716,1,1,0,0,0
22466408,1,1,0,0,0
22468108,1,1,0,0,0
22469816,1,1,0,0,0
22471508,1,1,0,0,0
22473208,1,1,0,9,0
22474912,1,1,0,239,0
22476776,1,1,0,255,0
22478648,1,1,0,255,0
22480516,1,1,0,255,0
22482388,1,1,0,255,0
22484256,1,1,0,8,0
22485956,1,1,0,0,0
22487656,1,1,0,0,0
22489360,1,1,0,0,0
22491056,1,1,0,0,0
22492760,1,1,0,8,0
22494456,1,1,0,239,0
22496336,1,1,0,255,0
22498200,1,1,0,255,0
22500068,1,1,0,255,0
22501936,1,1,0,255,0
22503808,1,1,0,8,0
22505512,1,1,0,0,0
22507208,1,1,0,0,0
22508908,1,1,0,0,0
22510616,1,1,0,0,0
22512308,1,1,0,0,0
22514008,1,1,0,239,0
22515884,1,1,0,255,0
22517748,1,1,0,255,0
22519620,1,1,0,255,0
22521488,1,1,0,255,0
22523360,1,1,0,8,0
22525064,1,1,0,0,0
22526760,1,1,0,0,0
22528460,1,1,0,0,0
22530164,1,1,0,0,0
22531860,1,1,0,0,0
22533560,1,1,0,47,0
22535348,1,1,0,255,0
22537212,1,1,0,255,0
22539084,1,1,0,255,0
22540952,1,1,0,255,0
22542824,1,1,0,45,0
22544616,1,1,0,0,0
22546308,1,1,0,0,0
22548008,1,1,0,0,0
22549712,1,1,0,0,0
22551408,1,1,0,0,0
22553108,1,1,0,47,0
22554892,1,1,0,255,0
22556768,1,1,0,255,0
22558632,1,1,0,255,0
22560504,1,1,0,255,0
22562372,1,1,0,239,0
22564244,1,1,0,0,0
22565948,1,1,0,0,0
22567644,1,1,0,0,0
22569344,1,1,0,0,0
22571048,1,1,0,0,0
22572744,1,1,0,45,0
22574528,1,1,0,255,0
22576396,1,1,0,255,0
22578276,1,1,0,255,0
22580136,1,1,0,255,0
22582008,1,1,0,239,0
22583880,1,1,0,0,0
22585576,1,1,0,0,0
22587280,1,1,0,0,0
22588976,1,1,0,0,0
22590684,1,1,0,0,0
22592380,1,1,0,9,0
22594080,1,1,0,255,0
22595948,1,1,0,255,0
22597824,1,1,0,255,0
22599692,1,1,0,255,0
22601560,1,1,0,255,0
22603428,1,1,0,8,0
22605128,1,1,0,0,0
22606828,1,1,0,0,0
22608528,1,1,0,0,0
22610228,1,1,0,0,0
22611928,1,1,0,8,0
22613628,1,1,0,239,0
22615500,1,1,0,255,0
22617368,1,1,0,255,0
22619244,1,1,0,255,0
22621108,1,1,0,255,0
22622980,1,1,0,8,0
22624676,1,1,0,0,0
22626384,1,1,0,0,0
22628076,1,1,0,0,0
22629780,1,1,0,0,0
22631484,1,1,0,0,0
22633180,1,1,0,239,0
22635048,1,1,0,255,0
22636920,1,1,0,255,0
22638796,1,1,0,255,0
22640664,1,1,0,255,0
22642528,1,1,0,8,0
22644228,1,1,0,0,0
22645936,1,1,0,0,0
22647628,1,1,0,0,0
22649328,1,1,0,0,0
22651036,1,1,0,0,0
22652728,1,1,0,47,0
22654512,1,1,0,255,0
22656384,1,1,0,255,0
22658260,1,1,0,255,0
22660128,1,1,0,255,0
22661992,1,1,0,45,0
22663776,1,1,0,0,0
22665476,1,1,0,0,0
22667180,1,1,0,0,0
22668876,1,1,0,0,0
22670580,1,1,0,0,0
22672276,1,1,0,45,0
22674064,1,1,0,255,0
22675932,1,1,0,255,0
22677804,1,1,0,255,0
22679680,1,1,0,255,0
22681544,1,1,0,239,0
22683412,1,1,0,0,0
22685112,1,1,0,0,0
22686820,1,1,0,0,0
22688512,1,1,0,0,0
22690212,1,1,0,0,0
22691920,1,1,0,9,0
22693612,1,1,0,255,0
22695484,1,1,0,255,0
22697352,1,1,0,255,0
22699228,1,1,0,255,0
22701100,1,1,0,239,0
22702964,1,1,0,0,0
22704664,1,1,0,0,0
22706368,1,1,0,0,0
22708064,1,1,0,0,0
22709764,1,1,0,0,0
22711468,1,1,0,9,0
22713164,1,1,0,239,0
22715032,1,1,0,255,0
22716904,1,1,0,255,0
22718772,1,1,0,255,0
22720648,1,1,0,255,0
22722512,1,1,0,8,0
22724212,1,1,0,0,0
22725912,1,1,0,0,0
22727612,1,1,0,0,0
22729312,1,1,0,0,0
22731012,1,1,0,8,0
22732712,1,1,0,239,0
22734584,1,1,0,255,0
22736452,1,1,0,255,0
22738324,1,1,0,255,0
22740200,1,1,0,255,0
22742068,1,1,0,8,0
22743764,1,1,0,0,0
22745464,1,1,0,0,0
22747168,1,1,0,0,0
22748864,1,1,0,0,0
22750564,1,1,0,0,0
22752268,1,1,0,239,0
22754132,1,1,0,255,0
22756004,1,1,0,255,0
22757872,1,1,0,255,0
22759744,1,1,0,255,0
22761620,1,1,0,41,0
22763400,1,1,0,0,0
22765100,1,1,0,0,0
22766804,1,1,0,0,0
22768496,1,1,0,0,0
22770200,1,1,0,0,0
22771904,1,1,0,47,0
22773684,1,1,0,255,0
22775552,1,1,0,255,0
22777424,1,1,0,255,0
22779292,1,1,0,255,0
22781164,1,1,0,47,0
22782948,1,1,0,0,0
22784648,1,1,0,0,0
22786348,1,1,0,0,0
22788048,1,1,0,0,0
22789748,1,1,0,0,0
22791448,1,1,0,45,0
22793240,1,1,0,255,0
22795104,1,1,0,255,0
22796972,1,1,0,255,0
22798844,1,1,0,255,0
22800712,1,1,0,239,0
22802588,1,1,0,0,0
22804284,1,1,0,0,0
22805984,1,1,0,0,0
22807688,1,1,0,0,0
22809384,1,1,0,0,0
22811084,1,1,0,9,0
22812788,1,1,0,255,0
22814652,1,1,0,255,0
22816524,1,1,0,255,0
22818392,1,1,0,255,0
22820264,1,1,0,239,0
22822132,1,1,0,0,0
22823832,1,1,0,0,0
22825532,1,1,0,0,0
22827240,1,1,0,0,0
22828932,1,1,0,0,0
22830632,1,1,0,9,0
22832340,1,1,0,239,0
22834208,1,1,0,255,0
22836072,1,1,0,255,0
22837944,1,1,0,255,0
22839812,1,1,0,255,0
22841684,1,1,0,0,0
22843384,1,1,0,0,0
22845084,1,1,0,0,0
22846784,1,1,0,0,0
22848484,1,1,0,0,0
22850184,1,1,0,0,0
22851884,1,1,0,239,0
22853760,1,1,0,255,0
22855624,1,1,0,255,0
22857492,1,1,0,255,0
22859364,1,1,0,255,0
22861232,1,1,0,8,0
22862940,1,1,0,0,0
22864632,1,1,0,0,0
22866332,1,1,0,0,0
22868040,1,1,0,0,0
22869732,1,1,0,0,0
22871432,1,1,0,239,0
22873308,1,1,0,255,0
22875180,1,1,0,255,0
22877044,1,1,0,255,0
22878912,1,1,0,255,0
22880784,1,1,0,41,0
22882568,1,1,0,0,0
22884268,1,1,0,0,0
22885968,1,1,0,0,0
22887668,1,1,0,0,0
22889368,1,1,0,0,0
22891068,1,1,0,47,0
22892852,1,1,0,255,0
22894728,1,1,0,255,0
22896592,1,1,0,255,0
22898464,1,1,0,255,0
22900332,1,1,0,47,0
22902116,1,1,0,0,0
22903824,1,1,0,0,0
22905516,1,1,0,0,0
22907220,1,1,0,0,0
22908916,1,1,0,0,0
22910616,1,1,0,41,0
22912404,1,1,0,255,0
22914280,1,1,0,255,0
22916148,1,1,0,255,0
22918012,1,1,0,255,0
22919884,1,1,0,239,0
22921752,1,1,0,0,0
22923460,1,1,0,0,0
22925152,1,1,0,0,0
22926852,1,1,0,0,0
22928560,1,1,0,0,0
22930252,1,1,0,9,0
22931952,1,1,0,239,0
22933824,1,1,0,255,0
22935700,1,1,0,255,0
22937564,1,1,0,255,0
22939432,1,1,0,239,0
22941304,1,1,0,0,0
22943004,1,1,0,0,0
22944704,1,1,0,0,0
22946404,1,1,0,0,0
22948104,1,1,0,0,0
22949804,1,1,0,1,0
22951504,1,1,0,239,0
22953372,1,1,0,255,0
22955244,1,1,0,255,0
22957120,1,1,0,255,0
22958984,1,1,0,255,0
22960852,1,1,0,0,0
22962552,1,1,0,0,0
22964260,1,1,0,0,0
22965952,1,1,0,0,0
22967652,1,1,0,0,0
22969360,1,1,0,0,0
22971052,1,1,0,239,0
22972924,1,1,0,255,0
22974792,1,1,0,255,0
22976668,1,1,0,255,0
22978532,1,1,0,255,0
22980404,1,1,0,8,0
22982104,1,1,0,0,0
22983808,1,1,0,0,0
22985504,1,1,0,0,0
22987204,1,1,0,0,0
22988908,1,1,0,0,0
22990604,1,1,0,47,0
22992388,1,1,0,255,0
22994260,1,1,0,255,0
22996136,1,1,0,255,0
22998000,1,1,0,255,0
22999868,1,1,0,41,0
23001652,1,1,0,0,0
23003360,1,1,0,0,0
23005052,1,1,0,0,0
23006752,1,1,0,0,0
23008460,1,1,0,0,0
23010152,1,1,0,45,0
23011940,1,1,0,255,0
23013808,1,1,0,255,0
23015680,1,1,0,255,0
23017556,1,1,0,255,0
23019420,1,1,0,47,0
23021204,1,1,0,0,0
23022904,1,1,0,0,0
23024604,1,1,0,0,0
23026304,1,1,0,0,0
23028004,1,1,0,0,0
23029704,1,1,0,9,0
23031404,1,1,0,239,0
23033272,1,1,0,255,0
23035144,1,1,0,255,0
23037020,1,1,0,255,0
23038884,1,1,0,239,0
23040752,1,1,0,0,0
23042452,1,1,0,0,0
23044160,1,1,0,0,0
23045852,1,1,0,0,0
23047552,1,1,0,0,0
23049260,1,1,0,9,0
23050952,1,1,0,239,0
23052824,1,1,0,255,0
23054692,1,1,0,255,0
23056568,1,1,0,255,0
23058440,1,1,0,255,0
23060304,1,1,0,0,0
23062004,1,1,0,0,0
23063708,1,1,0,0,0
23065404,1,1,0,0,0
23067104,1,1,0,0,0
23068808,1,1,0,0,0
23070504,1,1,0,239,0
23072372,1,1,0,255,0
23074244,1,1,0,255,0
23076112,1,1,0,255,0
23077988,1,1,0,255,0
23079852,1,1,0,8,0
23081552,1,1,0,0,0
23083252,1,1,0,0,0
23084952,1,1,0,0,0
23086652,1,1,0,0,0
23088360,1,1,0,0,0
23090052,1,1,0,111,0
23091924,1,1,0,255,0
23093792,1,1,0,255,0
23095664,1,1,0,255,0
23097540,1,1,0,255,0
23099408,1,1,0,9,0
23101104,1,1,0,0,0
23102804,1,1,0,0,0
23104504,1,1,0,0,0
23106204,1,1,0,0,0
23107904,1,1,0,0,0
23109604,1,1,0,47,0
23111388,1,1,0,255,0
23113256,1,1,0,255,0
23115128,1,1,0,255,0
23117004,1,1,0,255,0
23118876,1,1,0,45,0
23120652,1,1,0,0,0
23122352,1,1,0,0,0
23124060,1,1,0,0,0
23125752,1,1,0,0,0
23127452,1,1,0,0,0
23129160,1,1,0,41,0
23130936,1,1,0,255,0
23132808,1,1,0,255,0
23134680,1,1,0,255,0
23136548,1,1,0,255,0
23138424,1,1,0,239,0
23140288,1,1,0,0,0
23141988,1,1,0,0,0
23143688,1,1,0,0,0
23145388,1,1,0,0,0
23147088,1,1,0,0,0
23148788,1,1,0,9,0
23150488,1,1,0,239,0
23152360,1,1,0,255,0
23154228,1,1,0,255,0
23156096,1,1,0,255,0
23157976,1,1,0,239,0
23159844,1,1,0,0,0
23161536,1,1,0,0,0
23163240,1,1,0,0,0
23164944,1,1,0,0,0
23166636,1,1,0,0,0
23168340,1,1,0,8,0
23170040,1,1,0,239,0
23171908,1,1,0,255,0
23173776,1,1,0,255,0
23175648,1,1,0,255,0
23177520,1,1,0,255,0
